course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,search_content
1253224,Pentatonic Scale Crash Course for Bass Guitar,https://www.udemy.com/pentatonic-scale-crash-course-for-bass-guitar/,False,0,898,6,24,Intermediate Level,1.0,2017-06-15 18:35:07+00:00,Musical Instruments,Pentatonic Scale Crash Course for Bass Guitar Musical Instruments 2017-06-15 18:35:07+00:00 1253224
837722,Modal Theory for Guitar (Guitar Lessons from Lutz Academy),https://www.udemy.com/modal-theory-for-guitar/,True,50,1039,29,9,All Levels,1.5,2016-05-06 15:32:00+00:00,Musical Instruments,Modal Theory for Guitar (Guitar Lessons from Lutz Academy) Musical Instruments 2016-05-06 15:32:00+00:00 837722
631416,Learn Fun Dreamy Piano Techniques #1 -  Play White Christmas,https://www.udemy.com/learn-piano-christmas-song-play-dreamy-piano-music-white-christmas/,True,80,1474,10,102,All Levels,2.0,2015-10-20 22:41:19+00:00,Musical Instruments,Learn Fun Dreamy Piano Techniques #1 -  Play White Christmas Musical Instruments 2015-10-20 22:41:19+00:00 631416
149728,Learn Jazz Piano Today,https://www.udemy.com/learn-jazz-piano-with-willie-today/,True,50,1167,66,44,All Levels,3.0,2014-01-24 18:17:37+00:00,Musical Instruments,Learn Jazz Piano Today Musical Instruments 2014-01-24 18:17:37+00:00 149728
195576,Learn To Play The Drums Without A Drum Kit,https://www.udemy.com/learn-to-play-the-drums-without-a-drum-kit/,True,25,1589,52,39,All Levels,2.0,2014-06-27 21:54:58+00:00,Musical Instruments,Learn To Play The Drums Without A Drum Kit Musical Instruments 2014-06-27 21:54:58+00:00 195576
1048302,Learn Travis Picking From Scratch,https://www.udemy.com/learn-travis-picking-from-scratch/,True,40,219,30,25,Intermediate Level,1.5,2017-01-01 22:17:22+00:00,Musical Instruments,Learn Travis Picking From Scratch Musical Instruments 2017-01-01 22:17:22+00:00 1048302
560662,Instant Harmonica - how to get single notes in 5 easy steps,https://www.udemy.com/instant-harmonica-how-to-get-single-notes-in-5-easy-steps/,True,20,835,10,7,Beginner Level,0.6333333333333333,2015-07-22 22:15:10+00:00,Musical Instruments,Instant Harmonica - how to get single notes in 5 easy steps Musical Instruments 2015-07-22 22:15:10+00:00 560662
661814,Piano Runs & Fills #3:  Jazzy Chromatic Chord Song Endings,https://www.udemy.com/piano-runs-fills-3-jazz-chromatic-chords-songs-ending/,True,70,747,5,28,All Levels,1.0,2015-11-10 18:42:55+00:00,Musical Instruments,Piano Runs & Fills #3:  Jazzy Chromatic Chord Song Endings Musical Instruments 2015-11-10 18:42:55+00:00 661814
640496,Teaching Music : Start teaching an instrument successfully.,https://www.udemy.com/teaching-piano-a-quick-guide-for-begginers/,True,30,1337,5,18,Beginner Level,1.5,2015-10-16 20:34:11+00:00,Musical Instruments,Teaching Music : Start teaching an instrument successfully. Musical Instruments 2015-10-16 20:34:11+00:00 640496
1200374,Strumming from scratch - Rhythm guitar lesson for Beginners,https://www.udemy.com/strumming-from-scratch-rhythm-guitar-lesson-for-beginners/,False,0,530,11,13,Beginner Level,2.0,2017-05-04 21:57:00+00:00,Musical Instruments,Strumming from scratch - Rhythm guitar lesson for Beginners Musical Instruments 2017-05-04 21:57:00+00:00 1200374
101498,Blues Guitar Lessons - From Texas To Carolina,https://www.udemy.com/jim-bruce-blues-guitar-lessons-texas-carolina/,True,20,1297,12,9,Intermediate Level,2.5,2013-10-13 09:01:34+00:00,Musical Instruments,Blues Guitar Lessons - From Texas To Carolina Musical Instruments 2013-10-13 09:01:34+00:00 101498
729464,Instant Harmonica - play the groovy Beatles Yesterday today!,https://www.udemy.com/instant-harmonica-play-the-groovy-beatles-yesterday-today/,True,40,295,7,14,All Levels,1.0,2016-04-25 15:48:05+00:00,Musical Instruments,Instant Harmonica - play the groovy Beatles Yesterday today! Musical Instruments 2016-04-25 15:48:05+00:00 729464
961630,Beginner Guitar Quick-Start Course,https://www.udemy.com/learn-guitar-in-30-minutes/,False,0,2084,20,7,Beginner Level,1.0,2016-09-28 00:11:43+00:00,Musical Instruments,Beginner Guitar Quick-Start Course Musical Instruments 2016-09-28 00:11:43+00:00 961630
544234,Mike G's Beginner Drum Course: Part 1,https://www.udemy.com/drumlessons/,True,35,515,14,20,Beginner Level,3.0,2015-11-01 20:04:07+00:00,Musical Instruments,Mike G's Beginner Drum Course: Part 1 Musical Instruments 2015-11-01 20:04:07+00:00 544234
517366,Guitar for Beginners - Learn the Basics,https://www.udemy.com/learnguitar/,True,20,1026,13,19,Beginner Level,0.5166666666666666,2015-06-12 22:33:53+00:00,Musical Instruments,Guitar for Beginners - Learn the Basics Musical Instruments 2015-06-12 22:33:53+00:00 517366
271652,How To Play The Djembe: For Beginners,https://www.udemy.com/how-to-play-the-djembe-for-beginners/,True,30,414,18,19,All Levels,1.0,2014-11-11 05:00:30+00:00,Musical Instruments,How To Play The Djembe: For Beginners Musical Instruments 2014-11-11 05:00:30+00:00 271652
760066,Blues Guitar Lessons - Volume 1 - Blues Shuffle Essentials,https://www.udemy.com/blues-guitar-magic-volume-1/,True,45,198,21,15,All Levels,2.5,2016-02-12 07:50:14+00:00,Musical Instruments,Blues Guitar Lessons - Volume 1 - Blues Shuffle Essentials Musical Instruments 2016-02-12 07:50:14+00:00 760066
80844,Beginner Guitar - 38 Easy Lessons You Needs to Get Started,https://www.udemy.com/beginner-guitar-8-lessons-everyone-needs/,True,40,250,24,39,Beginner Level,3.0,2013-09-05 22:58:33+00:00,Musical Instruments,Beginner Guitar - 38 Easy Lessons You Needs to Get Started Musical Instruments 2013-09-05 22:58:33+00:00 80844
820086,Bass Guitar Lessons For Beginners,https://www.udemy.com/the-music-coach-online-bass-guitar-lesson-program/,True,95,180,21,38,Beginner Level,2.5,2016-04-26 17:30:35+00:00,Musical Instruments,Bass Guitar Lessons For Beginners Musical Instruments 2016-04-26 17:30:35+00:00 820086
1013558,Pure Pentatonic Power: Rock and Blues Guitar Soloing,https://www.udemy.com/pure-pentatonic-power-a-masterclass-in-rock-and-blues/,True,50,128,10,18,All Levels,2.0,2016-11-27 15:59:33+00:00,Musical Instruments,Pure Pentatonic Power: Rock and Blues Guitar Soloing Musical Instruments 2016-11-27 15:59:33+00:00 1013558
206332,Rock Drumset Grooves: Level 1,https://www.udemy.com/rock-drumset-grooves-101/,True,20,709,12,38,Beginner Level,2.0,2014-09-02 07:02:07+00:00,Musical Instruments,Rock Drumset Grooves: Level 1 Musical Instruments 2014-09-02 07:02:07+00:00 206332
624662,Guitar: The Next Level,https://www.udemy.com/guitar-the-next-level/,True,55,117,12,10,Beginner Level,1.0,2015-10-02 17:38:33+00:00,Musical Instruments,Guitar: The Next Level Musical Instruments 2015-10-02 17:38:33+00:00 624662
470472,Learn to Play Euphonium: Beginner to Pro in Under Five Hours,https://www.udemy.com/beginning-euphonium/,True,50,305,39,108,Beginner Level,7.0,2015-04-16 00:39:46+00:00,Musical Instruments,Learn to Play Euphonium: Beginner to Pro in Under Five Hours Musical Instruments 2015-04-16 00:39:46+00:00 470472
331970,Learn Oud 1 (No Prior Music Knowledge Required!),https://www.udemy.com/learn-oud/,True,20,153,27,38,Beginner Level,3.5,2015-09-10 16:41:17+00:00,Musical Instruments,Learn Oud 1 (No Prior Music Knowledge Required!) Musical Instruments 2015-09-10 16:41:17+00:00 331970
705890,Instant Harmonica - play Dylan's Blowing in the Wind today!,https://www.udemy.com/instant-harmonica-play-dylans-blowing-in-the-wind-today/,True,20,81,5,14,All Levels,1.0,2016-01-12 00:11:00+00:00,Musical Instruments,Instant Harmonica - play Dylan's Blowing in the Wind today! Musical Instruments 2016-01-12 00:11:00+00:00 705890
932804,Improvise On The Piano In 30 Minutes,https://www.udemy.com/improvise-on-the-piano-in-30-minutes/,True,40,85,8,19,Beginner Level,1.5,2016-08-18 18:24:45+00:00,Musical Instruments,Improvise On The Piano In 30 Minutes Musical Instruments 2016-08-18 18:24:45+00:00 932804
1101522,Cajon Step-by-Step: Beginner > Intermediate > Advanced,https://www.udemy.com/cajon-step-by-step/,True,35,73,9,45,All Levels,3.0,2017-02-13 16:22:41+00:00,Musical Instruments,Cajon Step-by-Step: Beginner > Intermediate > Advanced Musical Instruments 2017-02-13 16:22:41+00:00 1101522
760300,Blues Guitar Lessons - Volume 2 - Slow Blues Essentials,https://www.udemy.com/blues-guitar-lessons-volume-2-slow-blues-essentials/,True,45,178,21,11,All Levels,2.0,2016-02-13 03:08:06+00:00,Musical Instruments,Blues Guitar Lessons - Volume 2 - Slow Blues Essentials Musical Instruments 2016-02-13 03:08:06+00:00 760300
636858,Instant Harmonica - play the gorgeous Skye Boat Song now!,https://www.udemy.com/instant-harmonica-play-the-gorgeous-skye-boat-song-now/,True,20,122,9,11,Beginner Level,0.6333333333333333,2015-10-18 22:30:58+00:00,Musical Instruments,Instant Harmonica - play the gorgeous Skye Boat Song now! Musical Instruments 2015-10-18 22:30:58+00:00 636858
371896,Learn to Play Trombone: Go From Beginner to Pro in No Time!,https://www.udemy.com/intermediate-trombone/,True,50,402,47,123,All Levels,7.5,2015-03-04 22:41:55+00:00,Musical Instruments,Learn to Play Trombone: Go From Beginner to Pro in No Time! Musical Instruments 2015-03-04 22:41:55+00:00 371896
636842,FingerstyleGuitar by Jacques Stotzem - Basic Level,https://www.udemy.com/basic-fingerstyleguitar-jacques-stotzem/,True,30,119,12,16,All Levels,1.5,2015-10-12 22:02:04+00:00,Musical Instruments,FingerstyleGuitar by Jacques Stotzem - Basic Level Musical Instruments 2015-10-12 22:02:04+00:00 636842
564446,Instant Harmonica - play two Star Wars themes in 30 minutes ,https://www.udemy.com/instant-harmonica-play-two-star-wars-themes-in-30-minutes/,True,20,605,21,11,Beginner Level,0.7,2015-07-28 16:49:56+00:00,Musical Instruments,Instant Harmonica - play two Star Wars themes in 30 minutes  Musical Instruments 2015-07-28 16:49:56+00:00 564446
925286,Play Piano To-day! - Beginner Piano Lessons For Busy People!,https://www.udemy.com/piano-for-busy-people/,True,100,476,16,91,Beginner Level,4.0,2016-11-01 23:35:16+00:00,Musical Instruments,Play Piano To-day! - Beginner Piano Lessons For Busy People! Musical Instruments 2016-11-01 23:35:16+00:00 925286
324224,Learn to Play the Flute: Beginner to Pro in Under Five Hours,https://www.udemy.com/beginnerflute/,True,50,707,116,108,Beginner Level,7.0,2014-10-29 19:41:32+00:00,Musical Instruments,Learn to Play the Flute: Beginner to Pro in Under Five Hours Musical Instruments 2014-10-29 19:41:32+00:00 324224
1008054,Play Piano 7: Improvise on For All We Know in F Key by Ear,https://www.udemy.com/play-piano-7-improvise-on-for-all-we-know-in-f-key-by-ear/,True,50,438,3,77,All Levels,1.5,2016-11-10 20:20:30+00:00,Musical Instruments,Play Piano 7: Improvise on For All We Know in F Key by Ear Musical Instruments 2016-11-10 20:20:30+00:00 1008054
40495,World's Fastest Piano Method - The Piano Revolution!,https://www.udemy.com/decplay-the-fastest-way-to-learn-piano/,True,95,1199,58,31,Beginner Level,2.0,2013-02-18 20:31:06+00:00,Musical Instruments,World's Fastest Piano Method - The Piano Revolution! Musical Instruments 2013-02-18 20:31:06+00:00 40495
184780,Learn to Play the Trumpet: Beginner to Pro Made the Easy Way,https://www.udemy.com/trumpet-a-beginners-guide/,True,50,966,157,145,Beginner Level,7.5,2014-03-21 10:19:54+00:00,Musical Instruments,Learn to Play the Trumpet: Beginner to Pro Made the Easy Way Musical Instruments 2014-03-21 10:19:54+00:00 184780
338926,Learn to Play Clarinet: Beginner to Pro in Under Five Hours,https://www.udemy.com/clarinet-a-beginners-guide/,True,50,877,93,88,Beginner Level,6.0,2015-01-01 01:25:39+00:00,Musical Instruments,Learn to Play Clarinet: Beginner to Pro in Under Five Hours Musical Instruments 2015-01-01 01:25:39+00:00 338926
104304,"Learn To Play The Piano Using Pop, R&B and Gospel Chords",https://www.udemy.com/learn-to-play-the-piano-using-pop-rb-and-gospel-chords/,True,50,1504,15,14,All Levels,0.6833333333333333,2013-10-15 18:13:46+00:00,Musical Instruments,"Learn To Play The Piano Using Pop, R&B and Gospel Chords Musical Instruments 2013-10-15 18:13:46+00:00 104304"
413182,Play By Ear #4: Play Song By Ear with 3 Chords Using Any Key,https://www.udemy.com/play-by-ear-4-play-many-songs-by-ear-with-3-chords-sing/,True,95,1064,11,110,All Levels,2.5,2015-02-07 18:40:39+00:00,Musical Instruments,Play By Ear #4: Play Song By Ear with 3 Chords Using Any Key Musical Instruments 2015-02-07 18:40:39+00:00 413182
1108666,Worship Piano: From Beginner to Pro,https://www.udemy.com/worship-piano-from-beginner-to-pro/,True,80,117,11,32,All Levels,3.0,2017-02-18 18:03:24+00:00,Musical Instruments,Worship Piano: From Beginner to Pro Musical Instruments 2017-02-18 18:03:24+00:00 1108666
692658,Easy to play Christmas Songs for Guitar,https://www.udemy.com/howtoplaychristmassongsontheguitar/,True,100,1229,8,11,All Levels,0.5,2015-12-12 00:29:50+00:00,Musical Instruments,Easy to play Christmas Songs for Guitar Musical Instruments 2015-12-12 00:29:50+00:00 692658
173776,Ultimate Blues Guitar Beginner Lessons,https://www.udemy.com/ultimate-blues-guitar-beginners-course/,True,20,922,57,90,Beginner Level,10.5,2014-03-08 11:31:03+00:00,Musical Instruments,Ultimate Blues Guitar Beginner Lessons Musical Instruments 2014-03-08 11:31:03+00:00 173776
1254852,How to Play Piano - Your First Lesson!,https://www.udemy.com/how-to-play-piano-course/,False,0,662,7,13,Beginner Level,0.5166666666666666,2017-06-24 04:47:09+00:00,Musical Instruments,How to Play Piano - Your First Lesson! Musical Instruments 2017-06-24 04:47:09+00:00 1254852
637842,Playing Piano : Reading and Playing Classical Tunes Vol.I,https://www.udemy.com/piano-playing-beggining-the-journey/,True,50,1732,6,34,Beginner Level,2.0,2015-10-16 18:07:12+00:00,Musical Instruments,Playing Piano : Reading and Playing Classical Tunes Vol.I Musical Instruments 2015-10-16 18:07:12+00:00 637842
953442,Blues School! A Course For Beginners in Blues Piano & Improv,https://www.udemy.com/blues-piano-improvisation-amaze-yourself/,True,120,326,44,54,All Levels,3.0,2017-02-22 21:44:05+00:00,Musical Instruments,Blues School! A Course For Beginners in Blues Piano & Improv Musical Instruments 2017-02-22 21:44:05+00:00 953442
648628,Learn Fun Dreamy Piano Techniques # 2 - Play Silver Bells,https://www.udemy.com/learn-piano-christmas-song-2-play-dreamy-silver-bells/,True,80,1284,6,99,All Levels,2.0,2015-10-26 21:28:49+00:00,Musical Instruments,Learn Fun Dreamy Piano Techniques # 2 - Play Silver Bells Musical Instruments 2015-10-26 21:28:49+00:00 648628
670640,31 Day Guitar Challenge,https://www.udemy.com/31dayguitar/,True,40,1029,22,32,Beginner Level,3.5,2015-11-30 19:03:27+00:00,Musical Instruments,31 Day Guitar Challenge Musical Instruments 2015-11-30 19:03:27+00:00 670640
403078,Percussive Fingerstyle Guitar,https://www.udemy.com/percussive-fingerstyle-course/,True,50,886,43,74,Intermediate Level,1.5,2015-02-02 18:04:46+00:00,Musical Instruments,Percussive Fingerstyle Guitar Musical Instruments 2015-02-02 18:04:46+00:00 403078
174562,Learn to Play Saxophone: Beginner to Pro in Under Four Hours,https://www.udemy.com/saxophone-a-beginners-guide/,True,50,1213,158,77,Beginner Level,5.0,2014-03-03 19:36:23+00:00,Musical Instruments,Learn to Play Saxophone: Beginner to Pro in Under Four Hours Musical Instruments 2014-03-03 19:36:23+00:00 174562
396238,"Learn BASS GUITAR- Have Fun, Amaze Your Friends- It's Easy! ",https://www.udemy.com/bassguitar/,True,100,1605,19,52,Beginner Level,2.0,2015-02-13 03:27:03+00:00,Musical Instruments,"Learn BASS GUITAR- Have Fun, Amaze Your Friends- It's Easy!  Musical Instruments 2015-02-13 03:27:03+00:00 396238"
20387,Guitar Insanity Workout - Eatmystrings!,https://www.udemy.com/eatmystrings-guitar-insanity-workout/,True,50,2673,17,29,All Levels,2.5,2012-07-06 21:33:05+00:00,Musical Instruments,Guitar Insanity Workout - Eatmystrings! Musical Instruments 2012-07-06 21:33:05+00:00 20387
646906,Playing Piano:  Play Chords and Popular Pieces Vol.I,https://www.udemy.com/playing-piano-i-play-chords-and-popular-pieces/,True,100,1987,7,43,Beginner Level,3.0,2016-02-01 02:17:42+00:00,Musical Instruments,Playing Piano:  Play Chords and Popular Pieces Vol.I Musical Instruments 2016-02-01 02:17:42+00:00 646906
783292,Guitar Chord Riot! Learn to Play Guitar Like a Guitar Jedi,https://www.udemy.com/guitar-chord-riot-learn-to-play-guitar-like-a-guitar-jedi/,True,75,1052,6,43,Intermediate Level,0.5,2016-03-11 23:46:06+00:00,Musical Instruments,Guitar Chord Riot! Learn to Play Guitar Like a Guitar Jedi Musical Instruments 2016-03-11 23:46:06+00:00 783292
515262,Guitar: Learn 12 Must Know Beginner Rock Guitar Riffs,https://www.udemy.com/beginner-electric-guitar/,True,50,1548,10,20,Beginner Level,2.0,2015-09-24 17:38:55+00:00,Musical Instruments,Guitar: Learn 12 Must Know Beginner Rock Guitar Riffs Musical Instruments 2015-09-24 17:38:55+00:00 515262
147404,Guitar Fretboard Mastery for the Blues Guitarist,https://www.udemy.com/fretboard-mastery-for-the-blues-guitarist/,True,20,257,6,5,All Levels,1.0,2014-01-16 11:30:07+00:00,Musical Instruments,Guitar Fretboard Mastery for the Blues Guitarist Musical Instruments 2014-01-16 11:30:07+00:00 147404
260900,Quick & Easy Piano Chords: Play more songs with more chords,https://www.udemy.com/quick-and-easy-piano-chords/,True,55,1818,4,90,Beginner Level,2.5,2014-07-17 10:12:32+00:00,Musical Instruments,Quick & Easy Piano Chords: Play more songs with more chords Musical Instruments 2014-07-17 10:12:32+00:00 260900
563650,Instant Harmonica - play Scarborough Fair in 8 easy lectures,https://www.udemy.com/instant-harmonica-play-scarborough-fair-in-8-easy-lectures/,True,40,543,4,12,Beginner Level,1.0,2015-07-24 22:22:30+00:00,Musical Instruments,Instant Harmonica - play Scarborough Fair in 8 easy lectures Musical Instruments 2015-07-24 22:22:30+00:00 563650
743674,Piano With Willie: Blues n' Boogie Vol. 2,https://www.udemy.com/piano-with-willie-blues-n-boogie-vol-2/,True,40,95,8,11,Intermediate Level,2.5,2016-04-13 05:37:37+00:00,Musical Instruments,Piano With Willie: Blues n' Boogie Vol. 2 Musical Instruments 2016-04-13 05:37:37+00:00 743674
71912,Have Fun with Beginner Blues Piano,https://www.udemy.com/have-fun-with-beginner-blues-piano/,True,75,321,24,27,All Levels,2.5,2013-08-05 16:46:21+00:00,Musical Instruments,Have Fun with Beginner Blues Piano Musical Instruments 2013-08-05 16:46:21+00:00 71912
1186514,Learn to Play Harp: Beginners Course,https://www.udemy.com/learn-to-play-harp-beginners-course/,False,0,408,7,10,Beginner Level,0.6833333333333333,2017-04-28 17:08:37+00:00,Musical Instruments,Learn to Play Harp: Beginners Course Musical Instruments 2017-04-28 17:08:37+00:00 1186514
1104494,Instant Harmonica - play this classic 8 bar blues tune!,https://www.udemy.com/instant-harmonica-play-trouble-in-mind-basic-8-bar-blues/,True,40,43,4,13,All Levels,1.0,2017-04-23 10:53:00+00:00,Musical Instruments,Instant Harmonica - play this classic 8 bar blues tune! Musical Instruments 2017-04-23 10:53:00+00:00 1104494
764534,Guitar Lessons - Learning The Neck - Fretboard Mastery,https://www.udemy.com/guitar-lessons-learning-the-neck-fretboard-mastery/,True,45,239,30,49,All Levels,6.0,2016-02-16 20:37:03+00:00,Musical Instruments,Guitar Lessons - Learning The Neck - Fretboard Mastery Musical Instruments 2016-02-16 20:37:03+00:00 764534
808292,Take your double bass drum technique to the next level,https://www.udemy.com/take-your-double-bass-drum-technique-to-the-next-level/,True,40,584,7,196,Intermediate Level,5.5,2016-05-16 00:27:34+00:00,Musical Instruments,Take your double bass drum technique to the next level Musical Instruments 2016-05-16 00:27:34+00:00 808292
630734,How To Play The Cajon: For Beginners,https://www.udemy.com/how-to-play-the-cajon-for-beginners/,True,30,144,15,25,All Levels,1.5,2015-12-18 19:52:45+00:00,Musical Instruments,How To Play The Cajon: For Beginners Musical Instruments 2015-12-18 19:52:45+00:00 630734
757284,Slide Guitar- Slide Soloing Essentials,https://www.udemy.com/slide-guitar/,True,50,297,20,17,All Levels,3.0,2016-02-11 07:51:59+00:00,Musical Instruments,Slide Guitar- Slide Soloing Essentials Musical Instruments 2016-02-11 07:51:59+00:00 757284
356060,Learn Piano #8:  Use Augmented Chord Sub & Whole Tone Scales,https://www.udemy.com/learn-piano-8-use-augmented-chord-sub-whole-tone-scales/,True,60,1137,4,45,All Levels,1.0,2016-02-23 16:46:28+00:00,Musical Instruments,Learn Piano #8:  Use Augmented Chord Sub & Whole Tone Scales Musical Instruments 2016-02-23 16:46:28+00:00 356060
1045886,Learn Acoustic Guitar for Worship,https://www.udemy.com/learn-acoustic-guitar-for-worship/,True,40,86,18,26,Beginner Level,2.0,2017-01-23 15:32:41+00:00,Musical Instruments,Learn Acoustic Guitar for Worship Musical Instruments 2017-01-23 15:32:41+00:00 1045886
939668,Learn 3 - All Time A R Rahman Hits on Carnatic Flute!,https://www.udemy.com/arrahman-hits/,True,70,98,18,31,Intermediate Level,2.5,2016-12-13 22:38:05+00:00,Musical Instruments,Learn 3 - All Time A R Rahman Hits on Carnatic Flute! Musical Instruments 2016-12-13 22:38:05+00:00 939668
873386,Guitar Lessons: The Essential Beginner & Intermediate Course,https://www.udemy.com/guitar-lessons-the-essential-beginner-intermediate-course/,False,0,2566,39,23,All Levels,2.0,2016-06-10 18:18:36+00:00,Musical Instruments,Guitar Lessons: The Essential Beginner & Intermediate Course Musical Instruments 2016-06-10 18:18:36+00:00 873386
933818,Instant Harmonica - play the groovy Irish Washerwoman now!,https://www.udemy.com/instant-harmonica-play-the-groovy-irish-washerwoman-now/,True,40,55,8,13,Beginner Level,1.0,2017-01-24 23:11:26+00:00,Musical Instruments,Instant Harmonica - play the groovy Irish Washerwoman now! Musical Instruments 2017-01-24 23:11:26+00:00 933818
624118,Music Fundamentals: Learn Beatmaking with Pen Tapping,https://www.udemy.com/music-fundamentals-learn-beatmaking-with-pen-tapping/,True,200,537,2,22,All Levels,2.0,2015-11-13 22:12:07+00:00,Musical Instruments,Music Fundamentals: Learn Beatmaking with Pen Tapping Musical Instruments 2015-11-13 22:12:07+00:00 624118
149716,"Learn to Play Fernando Sor's 'Study in B minor"",https://www.udemy.com/study-in-b-minor/,true,115,1403,5,9,Intermediate Level,43 mins,2014-01-27T20:58:16Z
398746,Piano: The Chord Based System - Learn To Play As The Pros Do""",https://www.udemy.com/learn-popular-piano-successfully-have-fun-making-music-now/,True,115,595,20,33,All Levels,2.0,2015-02-09 23:14:03+00:00,Musical Instruments,"Learn to Play Fernando Sor's 'Study in B minor"",https://www.udemy.com/study-in-b-minor/,true,115,1403,5,9,Intermediate Level,43 mins,2014-01-27T20:58:16Z
398746,Piano: The Chord Based System - Learn To Play As The Pros Do"" Musical Instruments 2015-02-09 23:14:03+00:00 149716"
585946,Beginner Guitar Lessons by Paul Gronow,https://www.udemy.com/beginner-guitar-lessons-by-paul-gronow/,True,50,659,4,46,All Levels,3.5,2016-03-02 17:16:23+00:00,Musical Instruments,Beginner Guitar Lessons by Paul Gronow Musical Instruments 2016-03-02 17:16:23+00:00 585946
876396,Guitar Fretboard Secrets,https://www.udemy.com/guitar-fretboard-secrets/,True,55,186,13,35,Intermediate Level,2.0,2016-12-01 00:20:53+00:00,Musical Instruments,Guitar Fretboard Secrets Musical Instruments 2016-12-01 00:20:53+00:00 876396
263818,Learn to Play French Horn: Beginner to Pro Made the Easy Way,https://www.udemy.com/beginninghorn/,True,50,460,27,131,Beginner Level,8.0,2014-10-29 19:43:24+00:00,Musical Instruments,Learn to Play French Horn: Beginner to Pro Made the Easy Way Musical Instruments 2014-10-29 19:43:24+00:00 263818
759972,150 Rock Guitar Licks You MUST Know,https://www.udemy.com/150-rock-guitar-licks-you-must-know/,True,45,252,14,21,All Levels,4.5,2016-02-19 17:24:14+00:00,Musical Instruments,150 Rock Guitar Licks You MUST Know Musical Instruments 2016-02-19 17:24:14+00:00 759972
893056,Didgeridoo - from zero to HERO! Part One - beginning,https://www.udemy.com/didgeridoo-beginners/,True,35,87,11,38,Beginner Level,3.0,2016-07-02 14:47:33+00:00,Musical Instruments,Didgeridoo - from zero to HERO! Part One - beginning Musical Instruments 2016-07-02 14:47:33+00:00 893056
326428,Learn Piano Scales: Play any song in any key! Like Pro's do,https://www.udemy.com/learn-piano-scales/,True,50,1720,9,26,Beginner Level,2.5,2014-10-29 09:56:10+00:00,Musical Instruments,Learn Piano Scales: Play any song in any key! Like Pro's do Musical Instruments 2014-10-29 09:56:10+00:00 326428
769518,Instant Harmonica - play the groovy Valens La Bamba now!,https://www.udemy.com/instant-harmonica-play-the-groovy-valens-la-bamba-now/,True,20,390,4,10,Beginner Level,0.7333333333333333,2016-02-22 22:28:12+00:00,Musical Instruments,Instant Harmonica - play the groovy Valens La Bamba now! Musical Instruments 2016-02-22 22:28:12+00:00 769518
806638,Blues Master - Beginner's Techniques Piano Course,https://www.udemy.com/blues-master-basic-techniques-piano-course/,False,0,2618,41,16,All Levels,1.5,2016-03-29 00:12:41+00:00,Musical Instruments,Blues Master - Beginner's Techniques Piano Course Musical Instruments 2016-03-29 00:12:41+00:00 806638
467408,"How to play Djembe, Drums & Rhythm. Level 2",https://www.udemy.com/how-to-play-djembe-drums-rhythm-level-2/,True,40,390,14,36,Intermediate Level,2.0,2015-07-23 18:48:24+00:00,Musical Instruments,"How to play Djembe, Drums & Rhythm. Level 2 Musical Instruments 2015-07-23 18:48:24+00:00 467408"
567558,Instant Harmonica - play Amazing Grace with grace and ease!,https://www.udemy.com/instant-harmonica-play-amazing-grace-with-grace-and-ease/,True,40,496,6,14,Beginner Level,1.0,2015-08-01 00:00:56+00:00,Musical Instruments,Instant Harmonica - play Amazing Grace with grace and ease! Musical Instruments 2015-08-01 00:00:56+00:00 567558
854696,Instant Harmonica - play Amazing Grace + Ode to Joy now!,https://www.udemy.com/instant-harmonica-play-amazing-grace-ode-to-joy-now/,True,40,341,7,23,All Levels,1.5,2016-06-17 07:57:27+00:00,Musical Instruments,Instant Harmonica - play Amazing Grace + Ode to Joy now! Musical Instruments 2016-06-17 07:57:27+00:00 854696
1182624,Play Thousands of Songs On The Guitar | Cheater Chords,https://www.udemy.com/how-to-play-any-song-on-the-guitar-secret-chords/,True,100,97,5,12,Beginner Level,1.0,2017-04-19 16:26:09+00:00,Musical Instruments,Play Thousands of Songs On The Guitar | Cheater Chords Musical Instruments 2017-04-19 16:26:09+00:00 1182624
27681,Piano Improvisation from Day One,https://www.udemy.com/piano-improvisation-from-day-one/,True,20,1249,37,21,All Levels,3.0,2013-03-01 07:39:22+00:00,Musical Instruments,Piano Improvisation from Day One Musical Instruments 2013-03-01 07:39:22+00:00 27681
412970,Classical Guitar Essentials - The Basics Part 1,https://www.udemy.com/classical-guitar-essentials-the-basics-part1/,True,65,861,19,52,Beginner Level,4.5,2016-05-04 15:09:40+00:00,Musical Instruments,Classical Guitar Essentials - The Basics Part 1 Musical Instruments 2016-05-04 15:09:40+00:00 412970
344234,Learn Piano #7- Learn Chromatic Chords & Chromatic Scale Run,https://www.udemy.com/learn-piano-7-learn-chromatic-chords-chromatic-scale-run/,True,60,973,8,74,All Levels,2.0,2016-02-01 20:19:24+00:00,Musical Instruments,Learn Piano #7- Learn Chromatic Chords & Chromatic Scale Run Musical Instruments 2016-02-01 20:19:24+00:00 344234
692812,Play all major scales by ear - no notation required!,https://www.udemy.com/piano-major-scales/,True,40,868,8,62,Beginner Level,3.5,2015-12-15 18:53:43+00:00,Musical Instruments,Play all major scales by ear - no notation required! Musical Instruments 2015-12-15 18:53:43+00:00 692812
